Node_A,Node_B,Total_Weight,Source_Breakdown
notations found,quotations allusions,1,short)King K:1
mar ginal,quotations allusions,1,short)King K:1
gospel nazarenes,quotations allusions,1,short)King K:1
ginal notations,quotations allusions,1,short)King K:1
found number,quotations allusions,1,short)King K:1
expanded vision,quotations allusions,1,short)King K:1
christian writings,quotations allusions,1,short)King K:1
quotations allusions,writings mar,1,short)King K:1
matthew pre,quotations allusions,1,short)King K:1
gospel matthew,quotations allusions,1,short)King K:1
quotations allusions,served quotations,1,short)King K:1
nazarenes expanded,quotations allusions,1,short)King K:1
medieval manuscripts,quotations allusions,1,short)King K:1
early christian,quotations allusions,1,short)King K:1
pre served,quotations allusions,1,short)King K:1
quotations allusions,vision gospel,1,short)King K:1
allusions early,quotations allusions,1,short)King K:1
number medieval,quotations allusions,1,short)King K:1
mar ginal,notations found,1,short)King K:1
gospel nazarenes,notations found,1,short)King K:1
ginal notations,notations found,1,short)King K:1
found number,notations found,1,short)King K:1
expanded vision,notations found,1,short)King K:1
christian writings,notations found,1,short)King K:1
notations found,writings mar,1,short)King K:1
matthew pre,notations found,1,short)King K:1
gospel matthew,notations found,1,short)King K:1
notations found,served quotations,1,short)King K:1
nazarenes expanded,notations found,1,short)King K:1
medieval manuscripts,notations found,1,short)King K:1
early christian,notations found,1,short)King K:1
notations found,pre served,1,short)King K:1
notations found,vision gospel,1,short)King K:1
allusions early,notations found,1,short)King K:1
notations found,number medieval,1,short)King K:1
gospel nazarenes,mar ginal,1,short)King K:1
ginal notations,mar ginal,1,short)King K:1
found number,mar ginal,1,short)King K:1
expanded vision,mar ginal,1,short)King K:1
christian writings,mar ginal,1,short)King K:1
mar ginal,writings mar,1,short)King K:1
mar ginal,matthew pre,1,short)King K:1
gospel matthew,mar ginal,1,short)King K:1
mar ginal,served quotations,1,short)King K:1
mar ginal,nazarenes expanded,1,short)King K:1
mar ginal,medieval manuscripts,1,short)King K:1
early christian,mar ginal,1,short)King K:1
mar ginal,pre served,1,short)King K:1
mar ginal,vision gospel,1,short)King K:1
allusions early,mar ginal,1,short)King K:1
mar ginal,number medieval,1,short)King K:1
ginal notations,gospel nazarenes,1,short)King K:1
found number,gospel nazarenes,1,short)King K:1
expanded vision,gospel nazarenes,1,short)King K:1
christian writings,gospel nazarenes,1,short)King K:1
gospel nazarenes,writings mar,1,short)King K:1
gospel nazarenes,matthew pre,1,short)King K:1
gospel matthew,gospel nazarenes,1,short)King K:1
gospel nazarenes,served quotations,1,short)King K:1
gospel nazarenes,nazarenes expanded,1,short)King K:1
gospel nazarenes,medieval manuscripts,1,short)King K:1
early christian,gospel nazarenes,1,short)King K:1
gospel nazarenes,pre served,1,short)King K:1
gospel nazarenes,vision gospel,1,short)King K:1
allusions early,gospel nazarenes,1,short)King K:1
gospel nazarenes,number medieval,1,short)King K:1
found number,ginal notations,1,short)King K:1
expanded vision,ginal notations,1,short)King K:1
christian writings,ginal notations,1,short)King K:1
ginal notations,writings mar,1,short)King K:1
ginal notations,matthew pre,1,short)King K:1
ginal notations,gospel matthew,1,short)King K:1
ginal notations,served quotations,1,short)King K:1
ginal notations,nazarenes expanded,1,short)King K:1
ginal notations,medieval manuscripts,1,short)King K:1
early christian,ginal notations,1,short)King K:1
ginal notations,pre served,1,short)King K:1
ginal notations,vision gospel,1,short)King K:1
allusions early,ginal notations,1,short)King K:1
ginal notations,number medieval,1,short)King K:1
expanded vision,found number,1,short)King K:1
christian writings,found number,1,short)King K:1
found number,writings mar,1,short)King K:1
found number,matthew pre,1,short)King K:1
found number,gospel matthew,1,short)King K:1
found number,served quotations,1,short)King K:1
found number,nazarenes expanded,1,short)King K:1
found number,medieval manuscripts,1,short)King K:1
early christian,found number,1,short)King K:1
found number,pre served,1,short)King K:1
found number,vision gospel,1,short)King K:1
allusions early,found number,1,short)King K:1
found number,number medieval,1,short)King K:1
christian writings,expanded vision,1,short)King K:1
expanded vision,writings mar,1,short)King K:1
expanded vision,matthew pre,1,short)King K:1
expanded vision,gospel matthew,1,short)King K:1
expanded vision,served quotations,1,short)King K:1
expanded vision,nazarenes expanded,1,short)King K:1
expanded vision,medieval manuscripts,1,short)King K:1
early christian,expanded vision,1,short)King K:1
expanded vision,pre served,1,short)King K:1
expanded vision,vision gospel,1,short)King K:1
allusions early,expanded vision,1,short)King K:1
expanded vision,number medieval,1,short)King K:1
christian writings,writings mar,1,short)King K:1
christian writings,matthew pre,1,short)King K:1
christian writings,gospel matthew,1,short)King K:1
christian writings,served quotations,1,short)King K:1
christian writings,nazarenes expanded,1,short)King K:1
christian writings,medieval manuscripts,1,short)King K:1
christian writings,early christian,1,short)King K:1
christian writings,pre served,1,short)King K:1
christian writings,vision gospel,1,short)King K:1
allusions early,christian writings,1,short)King K:1
christian writings,number medieval,1,short)King K:1
matthew pre,writings mar,1,short)King K:1
gospel matthew,writings mar,1,short)King K:1
served quotations,writings mar,1,short)King K:1
nazarenes expanded,writings mar,1,short)King K:1
medieval manuscripts,writings mar,1,short)King K:1
early christian,writings mar,1,short)King K:1
pre served,writings mar,1,short)King K:1
vision gospel,writings mar,1,short)King K:1
allusions early,writings mar,1,short)King K:1
number medieval,writings mar,1,short)King K:1
gospel matthew,matthew pre,1,short)King K:1
matthew pre,served quotations,1,short)King K:1
matthew pre,nazarenes expanded,1,short)King K:1
matthew pre,medieval manuscripts,1,short)King K:1
early christian,matthew pre,1,short)King K:1
matthew pre,pre served,1,short)King K:1
matthew pre,vision gospel,1,short)King K:1
allusions early,matthew pre,1,short)King K:1
matthew pre,number medieval,1,short)King K:1
gospel matthew,served quotations,1,short)King K:1
gospel matthew,nazarenes expanded,1,short)King K:1
gospel matthew,medieval manuscripts,1,short)King K:1
early christian,gospel matthew,1,short)King K:1
gospel matthew,pre served,1,short)King K:1
gospel matthew,vision gospel,1,short)King K:1
allusions early,gospel matthew,1,short)King K:1
gospel matthew,number medieval,1,short)King K:1
nazarenes expanded,served quotations,1,short)King K:1
medieval manuscripts,served quotations,1,short)King K:1
early christian,served quotations,1,short)King K:1
pre served,served quotations,1,short)King K:1
served quotations,vision gospel,1,short)King K:1
allusions early,served quotations,1,short)King K:1
number medieval,served quotations,1,short)King K:1
medieval manuscripts,nazarenes expanded,1,short)King K:1
early christian,nazarenes expanded,1,short)King K:1
nazarenes expanded,pre served,1,short)King K:1
nazarenes expanded,vision gospel,1,short)King K:1
allusions early,nazarenes expanded,1,short)King K:1
nazarenes expanded,number medieval,1,short)King K:1
early christian,medieval manuscripts,1,short)King K:1
medieval manuscripts,pre served,1,short)King K:1
medieval manuscripts,vision gospel,1,short)King K:1
allusions early,medieval manuscripts,1,short)King K:1
medieval manuscripts,number medieval,1,short)King K:1
early christian,pre served,1,short)King K:1
early christian,vision gospel,1,short)King K:1
allusions early,early christian,1,short)King K:1
early christian,number medieval,1,short)King K:1
pre served,vision gospel,1,short)King K:1
allusions early,pre served,1,short)King K:1
number medieval,pre served,1,short)King K:1
allusions early,vision gospel,1,short)King K:1
number medieval,vision gospel,1,short)King K:1
allusions early,number medieval,1,short)King K:1
evidently translation,gospel matthew,1,short)King K:1
evidently translation,greek gospel,1,short)King K:1
evidently translation,matthew aramaic,1,short)King K:1
aramaic syriac,evidently translation,1,short)King K:1
evidently translation,translation greek,1,short)King K:1
gospel matthew,greek gospel,1,short)King K:1
gospel matthew,matthew aramaic,1,short)King K:1
aramaic syriac,gospel matthew,1,short)King K:1
gospel matthew,translation greek,1,short)King K:1
greek gospel,matthew aramaic,1,short)King K:1
aramaic syriac,greek gospel,1,short)King K:1
greek gospel,translation greek,1,short)King K:1
aramaic syriac,matthew aramaic,1,short)King K:1
matthew aramaic,translation greek,1,short)King K:1
aramaic syriac,translation greek,1,short)King K:1
hegesippus around,quotation hegesippus,1,short)King K:1
earliest surviving,quotation hegesippus,1,short)King K:1
quotation hegesippus,reference quotation,1,short)King K:1
quotation hegesippus,surviving reference,1,short)King K:1
earliest surviving,hegesippus around,1,short)King K:1
hegesippus around,reference quotation,1,short)King K:1
hegesippus around,surviving reference,1,short)King K:1
earliest surviving,reference quotation,1,short)King K:1
earliest surviving,surviving reference,1,short)King K:1
reference quotation,surviving reference,1,short)King K:1
comes western,western syria,1,short)King K:1
probably comes,western syria,1,short)King K:1
comes western,probably comes,1,short)King K:1
jesus probably,probably dating,1,short)King K:1
first century,probably dating,1,short)King K:1
gospel peter,probably dating,1,short)King K:1
peter account,probably dating,1,short)King K:1
IGNORANCE_PRIOR,probably dating,1,short)King K:1
dating end,probably dating,1,short)King K:1
end first,probably dating,1,short)King K:1
probably dating,resurrection jesus,1,short)King K:1
first century,jesus probably,1,short)King K:1
gospel peter,jesus probably,1,short)King K:1
jesus probably,peter account,1,short)King K:1
IGNORANCE_PRIOR,jesus probably,1,short)King K:1
dating end,jesus probably,1,short)King K:1
end first,jesus probably,1,short)King K:1
jesus probably,resurrection jesus,1,short)King K:1
first century,gospel peter,1,short)King K:1
first century,peter account,1,short)King K:1
IGNORANCE_PRIOR,first century,1,short)King K:1
dating end,first century,1,short)King K:1
end first,first century,1,short)King K:1
first century,resurrection jesus,1,short)King K:1
gospel peter,peter account,1,short)King K:1
IGNORANCE_PRIOR,gospel peter,1,short)King K:1
dating end,gospel peter,1,short)King K:1
end first,gospel peter,1,short)King K:1
gospel peter,resurrection jesus,1,short)King K:1
IGNORANCE_PRIOR,peter account,1,short)King K:1
dating end,peter account,1,short)King K:1
end first,peter account,1,short)King K:1
